gene	geneid	associationtype	Original DB	Sentence in the supporting publication	PMID	Protein Class	Gene Full Name	CUI	Disease	HPO Term	CUI	Disease	Semantic Type	mesh	Disease Class	DO Class	Type	omim	Type	Score	PMID Year
CCR1	1230	AlteredExpression	BEFREE	A CCL chemokine-derived peptide (CDIP-2) exerts anti-inflammatory activity via <span class= gene  id= 24560857-0-79-83 >CCR1</span>, CCR2 and CCR3 chemokine receptors: Implications as a potential therapeutic treatment of <span class= disease  id= 24560857-0-173-179 >asthma</span>.	24560857	cell adhesion molecule; phosphatase; hydrolase; defense/immunity protein; receptor	C-C motif chemokine receptor 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004381273170092	2014
CCR1	1230	AlteredExpression	LHGDN	<span class=gene id=18178867>CCR1</span> might be involved in the pathogenesis of <span class=disease id=18178867>asthma</span>, through the activation of airway smooth muscle cells by its ligands.	18178867	cell adhesion molecule; phosphatase; hydrolase; defense/immunity protein; receptor	C-C motif chemokine receptor 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004381273170092	2008
CCR1	1230	AlteredExpression	BEFREE	Expression and regulation of <span class= gene  id= 18178867-0-29-33 >CCR1</span> by airway smooth muscle cells in <span class= disease  id= 18178867-0-67-73 >asthma</span>.	18178867	cell adhesion molecule; phosphatase; hydrolase; defense/immunity protein; receptor	C-C motif chemokine receptor 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004381273170092	2008
ISG20	3669	AlteredExpression	BEFREE	Impaired Ca²? regulation of CD4?<span class= gene  id= 21576985-0-32-36 >CD25</span>? regulatory T cells from pediatric <span class= disease  id= 21576985-0-72-78 >asthma</span>.	21576985	nucleic acid binding	interferon stimulated exonuclease gene 20	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004120901763197	2010
ISG20	3669	AlteredExpression	BEFREE	The six IL-5 mRNA-positive asthmatics tended to have more severe disease than the negative <span class= disease  id= 2022726-11-91-101 >asthmatics</span>, as assessed by symptoms and lung function, and showed a significant increase in the degree of infiltration of the bronchial mucosa by secreting (EG2+) eosinophils and activated (<span class= gene  id= 2022726-11-281-285 >CD25</span>+) T lymphocytes.	2022726	nucleic acid binding	interferon stimulated exonuclease gene 20	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004120901763197	1991
ISG20	3669	AlteredExpression	BEFREE	Experiments revealed raised proportions of activated CD4+ T cells as assessed by expression of HLA-DR and <span class= gene  id= 11422132-6-106-110 >CD25</span>+ expression in the <span class= disease  id= 11422132-6-130-139 >asthmatic</span> samples.	11422132	nucleic acid binding	interferon stimulated exonuclease gene 20	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004120901763197	2001
ISG20	3669	AlteredExpression	BEFREE	Our findings also suggest that treatment with inhaled glucocorticosteroids in <span class= disease  id= 19392991-11-78-88 >asthmatics</span> might increase this FOXP3 protein expression within the CD4(+)<span class= gene  id= 19392991-11-151-155 >CD25</span>(high) T-cell population.	19392991	nucleic acid binding	interferon stimulated exonuclease gene 20	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004120901763197	2010
ISG20	3669	AlteredExpression	BEFREE	The percentages of both CD4 and CD8 T lymphocytes expressing HLA-DR and <span class= gene  id= 11826234-8-72-76 >CD25</span> were elevated in the <span class= disease  id= 11826234-8-98-108 >asthmatics</span> as compared with controls, and significantly reduced in association with de novo or augmented inhaled glucocorticoid therapy.	11826234	nucleic acid binding	interferon stimulated exonuclease gene 20	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004120901763197	2002
CHIT1	1118	AlteredExpression	BEFREE	Acidic mammalian chitinase (AMCase) and <span class= gene  id= 18845328-2-40-55 >chitotriosidase</span> (<span class= gene  id= 18845328-2-57-62 >CHIT1</span>) have chitinolytic activity, but relatively little is known about their expression in human <span class= disease  id= 18845328-2-155-161 >asthma</span>.	18845328	hydrolase	chitinase 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004055389228567	2008
CHIT1	1118	AlteredExpression	BEFREE	Our results suggest that CCL18 and YKL-40 levels and <span class= gene  id= 23331560-9-53-58 >CHIT1</span> activity are enhanced in allergic airway inflammation and thus may contribute to airway remodelling in <span class= disease  id= 23331560-9-162-168 >asthma</span>.	23331560	hydrolase	chitinase 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004055389228567	2012
DUSP1	1843	AlteredExpression	BEFREE	DEX-stimulated recruitment of GR and histone H4 acetylation at the glucocorticoid response element 4.6 kbp upstream of the <span class= gene  id= 24418482-11-123-128 >MKP-1</span> gene were significantly lower in monocytes from patients with SR <span class= disease  id= 24418482-11-194-200 >asthma</span> compared with those from patients with SS <span class= disease  id= 24418482-11-243-249 >asthma</span>.	24418482	null	dual specificity phosphatase 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004055389228567	2013
DUSP1	1843	AlteredExpression	BEFREE	Bronchial biopsies from allergen-challenged atopic <span class= disease  id= 21827450-4-51-60 >asthmatic</span> subjects taking inhaled budesonide or placebo were subjected to gene expression analysis using real-time reverse transcriptase-PCR for the corticosteroid-inducible genes (official gene symbols with aliases in parentheses): TSC22D3 [glucocorticoid-induced leucine zipper (GILZ)], <span class= gene  id= 21827450-4-340-370 >dual-specificity phosphatase-1</span> (MAPK phosphatase-1), both anti-inflammatory effectors, and FKBP5 [FK506-binding protein 51 (FKBP51)], a regulator of GR function.	21827450	null	dual specificity phosphatase 1	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004055389228567	2012
FOS	2353	AlteredExpression	BEFREE	These mediators are downstream targets for the transcription factors <span class= gene  id= 11488985-3-69-88 >activator protein-1</span> (<span class= gene  id= 11488985-3-90-94 >AP-1</span>) and nuclear factor-kappaB (NF-kappaB), which control the expression of most immunomodulatory genes and whose activity and expression are elevated in <span class= disease  id= 11488985-3-245-251 >asthma</span>.	11488985	null	Fos proto-oncogene, AP-1 transcription factor subunit	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004055389228567	2001
FOS	2353	AlteredExpression	BEFREE	Inflammation in <span class= disease  id= 16452600-2-16-22 >asthma</span> is characterised by the increased expression of multiple inflammatory genes regulated by pro-inflammatory transcription factors, such as nuclear factor-kappaB and <span class= gene  id= 16452600-2-186-205 >activator protein-1</span>, which bind to and activate coactivator molecules that acetylate core histones and switch on gene transcription.	16452600	null	Fos proto-oncogene, AP-1 transcription factor subunit	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004055389228567	2006
FOS	2353	AlteredExpression	BEFREE	NF-kappaB and <span class= gene  id= 9701442-6-14-18 >AP-1</span>) results in the optimal expression of particular genes, resulting in the specific inflammatory pattern seen in <span class= disease  id= 9701442-6-130-139 >asthmatic</span> airways.	9701442	null	Fos proto-oncogene, AP-1 transcription factor subunit	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004055389228567	1998
FOS	2353	AlteredExpression	BEFREE	There may be an abnormal activation of <span class= gene  id= 8541027-7-39-43 >AP-1</span> in steroid-resistant <span class= disease  id= 8541027-7-65-71 >asthma</span>, and high concentrations of beta 2-agonists may induce a secondary resistance by an interaction between the transcription factor CREB and the glucocorticoid receptor.	8541027	null	Fos proto-oncogene, AP-1 transcription factor subunit	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004055389228567	1996
JUND	3727	AlteredExpression	BEFREE	These mediators are downstream targets for the transcription factors <span class= gene  id= 11488985-3-69-88 >activator protein-1</span> (<span class= gene  id= 11488985-3-90-94 >AP-1</span>) and nuclear factor-kappaB (NF-kappaB), which control the expression of most immunomodulatory genes and whose activity and expression are elevated in <span class= disease  id= 11488985-3-245-251 >asthma</span>.	11488985	transcription factor; nucleic acid binding	JunD proto-oncogene, AP-1 transcription factor subunit	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004055389228567	2001
JUND	3727	AlteredExpression	BEFREE	There may be an abnormal activation of <span class= gene  id= 8541027-7-39-43 >AP-1</span> in steroid-resistant <span class= disease  id= 8541027-7-65-71 >asthma</span>, and high concentrations of beta 2-agonists may induce a secondary resistance by an interaction between the transcription factor CREB and the glucocorticoid receptor.	8541027	transcription factor; nucleic acid binding	JunD proto-oncogene, AP-1 transcription factor subunit	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004055389228567	1996
JUND	3727	AlteredExpression	BEFREE	NF-kappaB and <span class= gene  id= 9701442-6-14-18 >AP-1</span>) results in the optimal expression of particular genes, resulting in the specific inflammatory pattern seen in <span class= disease  id= 9701442-6-130-139 >asthmatic</span> airways.	9701442	transcription factor; nucleic acid binding	JunD proto-oncogene, AP-1 transcription factor subunit	C0004096	Asthma	Abnormality of the immune system; Abnormality of the respiratory system	C0004096	Asthma	Disease or Syndrome	D001249	Immune System Diseases ; Respiratory Tract Diseases	disease of anatomical entity	disease	null	disease	0.004055389228567	1998
